user_id,movie_id,predicted rating,rating,tp
380,79,3.2814189639630986,4,885479104
381,79,3.9812890738517432,3,892695996
385,79,2.82455355866462,3,879441853
387,79,3.288186462038738,4,886483049
389,79,3.5017877599303,4,879991461
393,79,4.115314328864171,4,887745973
394,79,4.57601477102834,5,880887206
398,79,4.1639516836716695,4,875660535
399,79,3.1826013220971143,3,882512214
405,79,4.228776166589077,5,885544798
406,79,3.907933556472218,3,882480481
409,79,3.5432434851631007,4,881108246
411,79,3.990752063865737,4,892845634
416,79,4.469198107419742,5,893213405
417,79,4.2236953256029555,3,879647924
419,79,4.398763620210496,4,879435590
421,79,4.149061897178176,4,892241459
425,79,3.333499938800496,4,878738335
429,79,4.134037175751452,4,882385243
435,79,3.986976665336448,4,884131016
437,79,3.6419082903811892,4,880143855
442,79,3.6398973827385,3,883390366
445,79,2.6395907409017414,4,890987742
447,79,4.061472463134655,3,878856110
450,79,4.348263975491968,4,882376446
452,79,3.9911260934740818,4,875269386
453,79,3.627947523927183,3,888207161
454,79,3.637365861291777,4,881960083
455,79,4.037630921006274,4,879112377
456,79,3.331414127423844,3,881373228
457,79,4.544603353976773,5,882396869
458,79,4.036353672768698,5,886396192
459,79,3.9262701872875807,3,879566291
466,79,3.6854131069040843,3,890284706
472,79,5.0,5,892790953
474,79,4.50163812161692,5,887924027
478,79,4.137621812183895,4,889388743
479,79,4.026530177325387,4,879460894
480,79,3.7066383841368378,4,891208718
484,79,4.735147492115739,5,891195322
487,79,4.491277731481416,5,883446543
488,79,3.66633168491675,4,891294334
493,79,4.295280521843319,5,884131287
495,79,4.644354315144288,5,888632546
497,79,3.954678667505169,4,879310730
498,79,3.033956586737639,3,881959104
503,79,4.375656415630028,5,879454675
505,79,3.6092155671405792,3,889333274
506,79,4.77598490272984,5,874874054
508,79,3.769180807111704,2,883767543
514,79,3.744010651479553,4,875462520
521,79,3.6256050112863907,4,884477656
522,79,4.041918340810564,3,876960824
524,79,3.6904027052843236,4,884634818
528,79,3.7255003308724,5,886101911
532,79,4.954901235067574,5,889235367
535,79,3.6591020171801394,3,879618502
536,79,4.213845227372306,4,882359813
537,79,2.7039875379766505,3,886032123
538,79,3.937322101460883,4,877107050
541,79,4.468048888243495,5,883871524
543,79,3.9643375120742217,4,877545356
545,79,4.214186591537021,4,879899233
548,79,4.620560540187658,5,891044482
551,79,5.0,5,892776824
554,79,4.3143830289767955,5,876550491
561,79,2.735156395635998,3,885808887
562,79,3.793302101129938,4,879196445
567,79,3.5242175296497367,2,882427023
568,79,3.5883330908029936,4,877907782
575,79,3.72527038299183,5,878148199
577,79,3.9538587360567723,4,880474530
586,79,4.0344286731244,4,884058986
588,79,4.0130814581070124,4,890023722
591,79,3.678934521838969,4,891031171
592,79,4.407102466594211,4,882955583
593,79,4.254981902253828,4,875671674
600,79,4.04175893211518,4,888451582
605,79,4.084638985827322,5,879425432
606,79,4.175843523883183,3,880927127
608,79,4.226659490085306,5,880405863
610,79,3.5454146617617956,3,888702859
618,79,4.4233364042393,5,891307494
619,79,4.650277263534009,5,885953992
621,79,4.370330699576055,5,874963594
622,79,4.319421028302455,5,882591979
623,79,4.2311434428263555,5,891035112
627,79,3.3611910850100033,3,879531158
632,79,4.313672528343155,5,879457317
633,79,4.085713445253356,5,875325128
640,79,4.902524771685116,5,874778515
643,79,4.016130009266441,4,891446826
647,79,4.052244820816886,4,876530687
648,79,4.421485652561293,5,884796689
650,79,3.525002489255371,3,891369924
653,79,3.6693165273812633,4,878854051
654,79,4.188902647307889,5,887864256
655,79,3.3449419353584884,5,887429559
659,79,4.020261761561147,4,891384036
660,79,2.706601054989468,2,891199348
661,79,4.453930730127135,5,886841798
664,79,3.575113544016851,4,876526519
665,79,3.709127215237328,3,884293831
666,79,3.4174971332161572,3,880567919
667,79,3.863225132391861,3,891034930
669,79,2.840714955947926,2,891260474
671,79,3.7841299891249975,2,883546120
673,79,4.207224289700786,5,888787587
682,79,3.5369019157916237,4,888520705
686,79,4.292892944016806,4,879546443
690,79,4.2378612157640045,4,881179809
691,79,4.442216159495834,5,875543025
693,79,3.3003125835526976,4,875483330
700,79,3.7339880520131343,3,884494420
705,79,4.367459929326288,5,883428028
709,79,3.8842535270757788,3,879846440
710,79,3.9505163447368585,4,882064283
711,79,3.7580187610090037,4,879992739
712,79,4.06063446250384,4,874729850
715,79,4.034172036070102,5,875964579
716,79,4.298846365243115,4,879794935
719,79,3.6099298592279156,4,877310859
727,79,3.7081677874598835,4,883710806
738,79,3.802395668646001,3,875351019
739,79,4.007980477147483,4,886958938
741,79,3.918821824656439,4,891455610
745,79,3.0354451488541656,3,880123540
746,79,4.304776101562302,5,885075165
747,79,4.412406397430359,4,888640392
748,79,3.815283084758595,4,879454998
749,79,4.348045014757819,4,878848069
751,79,3.7457236852863818,4,889132776
753,79,3.720975721860254,4,891401665
756,79,3.8157117149190563,4,874829990
757,79,3.9895560099419893,4,888445750
758,79,4.534358286179215,4,881976061
763,79,3.9935951390043947,5,878919083
771,79,2.910954057580467,1,880659729
774,79,2.3391644659541924,2,888557236
778,79,3.2644363114313593,3,890725776
780,79,3.964046794920171,4,891363860
785,79,4.225916341769805,4,879438984
788,79,3.879264338094531,4,880868559
790,79,4.084501945470577,4,885156538
795,79,2.8872140937228474,2,880568325
796,79,4.416648437681252,5,892661988
798,79,3.8643596903979587,4,875638627
804,79,4.608071856108628,4,879441627
805,79,3.91789613399237,5,881694423
806,79,3.792390235043957,3,882387448
807,79,4.6003858615194355,5,892528690
815,79,4.049539773796401,4,878694493
821,79,4.749074379497907,5,874793517
823,79,4.263078882908298,4,878439038
826,79,4.539440388096761,4,885690526
830,79,4.017172079267288,4,891561607
833,79,2.8922848210529777,3,875039254
840,79,3.8331497489526902,4,891204135
843,79,2.968776526840487,2,879445658
846,79,4.52249279354885,4,883947630
847,79,3.482663399429245,4,878941588
850,79,4.812612164492894,5,883195192
851,79,4.243329789281837,4,875731722
854,79,3.3271053116250053,4,882814298
862,79,4.602936989981508,5,879304623
864,79,4.464381856612783,5,888887830
867,79,4.060065555744165,4,880079142
870,79,3.8471457085315275,4,879270313
871,79,4.056684459844506,5,888193275
877,79,3.9972514718079726,4,882678387
880,79,3.9377883176194572,4,880167670
881,79,4.278074551401008,4,876537825
882,79,4.735175908560664,5,879878486
883,79,3.7839401312511187,4,891696864
885,79,3.8737909645049537,4,885715803
886,79,4.361386522913739,5,876032884
889,79,3.8854463617179005,3,880179705
892,79,4.542070495711686,5,886609622
896,79,3.5724955919187775,5,887158384
897,79,4.633189562516195,5,879994113
899,79,3.810988617190797,5,884122278
902,79,4.047096615526817,5,879465952
903,79,4.285142052924291,4,891033070
907,79,5.0,5,880160008
908,79,3.6275822975103935,4,879722850
913,79,3.174219796184625,4,880758974
916,79,3.3115741975741284,3,880845249
921,79,4.002249169117813,4,879380704
927,79,3.937781258621418,3,879184644
933,79,2.828209333092498,3,874853819
942,79,4.6495496449271,5,891282903
943,79,4.254937041003641,5,888639019
1,80,3.0384533818427815,4,876893008
5,80,2.2580053544771284,2,875636511
7,80,3.7723147520365896,4,891354381
22,80,3.1168707675576233,4,878887227
49,80,1.5804736695541328,1,888069117
87,80,3.5516702625013443,4,879877241
92,80,2.497452307714588,2,875907504
94,80,2.6833106809056515,2,891723525
125,80,3.4042462826774402,4,892838865
152,80,3.9296488118971453,5,882477572
174,80,2.2254127518581974,1,886515210
222,80,2.6299517073013012,2,881060155
244,80,3.361700446696659,3,880607489
246,80,2.3165239926939143,2,884923329
267,80,3.6684324808185607,4,878973597
268,80,2.3845195470209877,3,875743909
276,80,2.909863228611627,3,874792237
279,80,3.4193190481109967,4,875313750
280,80,3.128882932163301,3,891701998
291,80,3.536339710916021,4,875086354
301,80,3.0299060149202504,3,882078883
303,80,3.072925872726957,4,879484563
330,80,3.7260199933770926,2,876547737
339,80,3.286388841306645,3,891035707
363,80,2.5666498135223224,4,891498434
373,80,2.8910413295157085,3,877107235
389,80,2.737975583229921,3,880614254
393,80,2.9494110772284414,3,889729561
399,80,2.577513523471305,3,882349068
405,80,1.2414446659005542,1,885547557
416,80,2.83929877038599,2,886317825
417,80,3.0976794746780416,4,879649247
429,80,2.733444922632724,3,882386684
435,80,2.630957873976746,2,884133610
450,80,3.36361030009327,3,882471737
453,80,2.4605988043703935,2,888205783
456,80,2.3969517910949336,2,881374967
472,80,3.6631512447397636,3,875981230
476,80,2.86992908940705,3,883364392
495,80,3.678722074694395,3,888636992
497,80,2.6918236915053493,3,879363181
536,80,3.1519690634766206,2,882360802
542,80,2.774019803214982,3,886533142
545,80,3.024617050638336,3,879900654
551,80,3.6200870862338324,1,892785300
561,80,2.113831274808518,2,885810372
566,80,2.93458810987109,3,881651531
586,80,2.6855968716818257,2,884067003
621,80,3.4116442279709407,4,874963126
622,80,2.7689134536615487,3,882671446
642,80,3.8267453222378385,5,885606557
650,80,2.4569964973205183,2,891389216
660,80,1.9896834978443663,1,891201796
682,80,1.996361195276406,1,888521803
690,80,2.713198774554839,3,881177778
727,80,2.763451096274852,4,883713454
749,80,2.4953510781553163,1,878850533
790,80,2.5286980645350137,2,885157575
795,80,2.7551274505541983,3,883254212
846,80,3.3579716109021334,4,883949594
868,80,2.413383001093197,2,877111453
880,80,2.5515856314951466,2,880175050
886,80,2.9742226794658415,3,876034228
896,80,2.2192642232123707,2,887160938
916,80,2.9115727348189147,3,880845476
922,80,3.217905737630423,3,891452817
933,80,2.010940026214525,2,874938689
943,80,2.467514595722402,2,888640048
1,81,4.054316177044545,5,875072865
6,81,3.5947950113119163,4,883602283
7,81,4.116379467131884,5,891352626
14,81,3.8835329820256703,5,890881384
18,81,3.5555931624988575,3,880130890
44,81,3.8858385126150106,4,878348499
59,81,4.134704544007242,4,888205336
62,81,3.584881948612636,4,879375323
64,81,3.598631056184708,4,889739460
72,81,3.746621303065867,3,880036876
73,81,4.22638221301579,5,888626415
82,81,3.042934384457986,3,878770059
92,81,3.553947300049225,3,875654929
94,81,3.93695537128676,4,885870577
109,81,2.487395016578394,2,880580030
151,81,4.20475482825073,5,879524293
194,81,3.0921940055978108,2,879523576
198,81,3.4246174862328855,5,884208326
201,81,2.773431598080651,1,884140488
216,81,3.819430414508167,4,880233726
222,81,2.6001833129956,1,878183565
232,81,3.5398578731998884,5,888549515
234,81,3.36755107224733,3,892334680
239,81,3.6576295410720543,3,889179808
246,81,3.993094432460186,5,884921638
250,81,3.9488171825230274,4,878092143
253,81,3.7849951464253664,4,891628614
267,81,4.415217241936361,4,878972434
269,81,3.4909747923254404,3,891448323
271,81,3.4312074215277395,3,885849113
276,81,3.9018288351876467,4,874791101
279,81,3.563734818687956,4,875732652
286,81,3.7887553755736536,3,889652601
293,81,3.253989513702582,4,888906576
299,81,3.2943020335706756,4,889504036
301,81,3.4873085074003276,3,882077351
303,81,3.900835476390939,4,879466866
305,81,3.6207422132842235,3,886323335
307,81,3.9746220668296974,5,879283091
308,81,4.078924325924095,5,887737293
311,81,3.3712714792995264,3,884365451
327,81,3.1996991804099295,4,887818904
329,81,2.903486391424228,2,891656300
331,81,3.674961602601456,5,877196702
334,81,3.7013160848949727,4,891546299
339,81,4.364963562000324,5,891033566
343,81,4.496866115030907,5,876408139
345,81,3.7896186174083266,4,884992998
354,81,3.254686966636887,3,891217249
363,81,3.3366133178932946,4,891496616
373,81,3.42158452271163,2,877100326
380,81,3.208625154377197,3,885478908
383,81,3.967176861021729,4,891193072
385,81,2.962581756163515,3,879442028
387,81,3.8206392914312017,3,886483906
389,81,3.416580696901444,3,880086972
393,81,3.139263994364402,2,889728324
405,81,2.232080913894869,3,885546025
412,81,3.249326174117143,2,879717829
416,81,3.462903867768044,5,893213405
417,81,3.7540376862267055,5,879647196
429,81,3.5564310114900786,3,882385243
435,81,3.3285463326580897,3,884131661
436,81,3.7285359974852743,3,887770244
450,81,3.7592890121572893,4,882376188
454,81,2.6167317531100385,1,888266433
478,81,3.7892249118384775,4,889395977
487,81,3.5614446796564634,3,883531507
506,81,3.5913282827223747,1,874874000
514,81,3.8599987091831816,4,875463416
521,81,3.360539711252292,1,885253861
524,81,3.0172614629398646,1,884636262
537,81,2.87455640556084,3,886031106
553,81,3.7294086583830435,3,879948732
561,81,2.9480054930405126,2,885808000
592,81,3.989851070894182,4,882956201
606,81,3.5785842230053495,3,880924921
629,81,3.9892752140591967,3,880117689
632,81,3.8180756199247234,5,879458834
640,81,4.334498646091324,5,874777735
645,81,4.00297839366103,4,892055039
653,81,2.407630392996789,1,880151651
654,81,2.9927463961673872,2,887864831
655,81,2.936330943232567,3,887427371
664,81,3.9040685751430564,5,876524474
666,81,3.7381518323402063,4,880314194
682,81,3.267733832083123,3,888517439
707,81,3.078145254403579,2,886286491
715,81,3.441203448625555,4,875963112
716,81,3.8484208040507033,4,879796475
721,81,3.3104763619368787,2,877139301
738,81,3.5522760395364665,4,875351092
758,81,4.282747443269748,5,881975815
795,81,3.449799130707453,4,883250055
798,81,3.3539632405741595,3,876177211
804,81,3.458093657388812,4,879441913
806,81,4.0037703518012195,5,882389727
823,81,4.035008347022639,4,878437836
840,81,3.9935157278273206,4,891204948
862,81,4.449090307878486,5,879305237
864,81,3.684158896688345,3,888891836
868,81,3.4958194592959706,4,877107373
880,81,3.494170415775775,4,880242094
881,81,3.1411237545218396,3,876538666
883,81,4.258382577433606,5,891717908
886,81,3.5245653809787596,4,876032531
889,81,3.912448378195587,4,880180849
892,81,4.0044676385444005,3,886608473
903,81,4.071361974537592,5,891466376
916,81,3.6970590071894978,5,880844527
1,82,3.9109033195958185,5,878542589
7,82,4.399255827858967,3,891351471
8,82,4.447951692984094,5,879362356
10,82,4.15806055839842,4,877886912
12,82,4.191912519356439,4,879959610
13,82,4.308644748426265,2,882397503
18,82,3.345240143320407,3,880131236
20,82,3.247994795390434,4,879669697
23,82,2.9377705981134126,3,874787449
25,82,3.8108661264556445,4,885852150
30,82,4.3178154231493195,4,875060217
37,82,3.766906481159034,1,880915942
38,82,3.6232839456898995,5,892429903
42,82,3.8877432459697445,4,881107449
43,82,3.451165613503675,4,883955498
44,82,3.751996431861735,4,878348885
49,82,2.4117456525599166,1,888067765
56,82,3.794241397355214,4,892676314
59,82,4.599208620283758,5,888205660
60,82,3.824397467661759,3,883327493
62,82,3.376225136500377,4,879375414
64,82,3.797501621697751,3,889740199
70,82,3.9535558321062103,4,884068075
72,82,3.3058739062601776,3,880037242
73,82,3.314722111880738,2,888625754
83,82,4.778136982683449,5,887665423
85,82,3.556351897467237,3,879454633
87,82,4.204594345433599,5,879875774
91,82,4.31968495219036,5,891439386
92,82,3.076928987903184,2,875654846
94,82,3.6192827350965033,4,891721777
95,82,3.465182836923273,3,879196408
97,82,4.0663717430718815,4,884239552
102,82,2.786023445383938,2,888801360
106,82,3.591381207375505,3,881453290
109,82,4.410172025644774,5,880572680
110,82,3.4312642642161304,4,886988480
115,82,3.6809251876990614,4,881172117
119,82,3.747227320932242,2,874781352
125,82,4.4659499421495035,5,879454386
128,82,3.705037579611672,5,879968185
130,82,4.66022161040189,5,875802080
142,82,3.9450567826629626,4,888640356
151,82,3.5986591248531714,3,879524819
158,82,3.941486664763695,5,880134398
174,82,2.794778563381823,1,886515472
178,82,4.3014764502933245,5,882826242
184,82,3.3872939404329085,3,889909934
193,82,3.485127545248445,2,889125880
194,82,3.010522315108098,2,879524216
197,82,4.394411759904861,5,891409893
198,82,3.0836007669066525,3,884209451
200,82,4.695233836575417,5,884129656
201,82,3.019674674849202,4,884114471
207,82,3.560479676787946,3,877125249
215,82,3.787097771296471,3,891435995
216,82,3.8581792058655706,4,880244446
217,82,3.650144602578616,5,889069842
219,82,2.763480943781945,1,889452455
222,82,3.7376840663896735,4,878182453
230,82,4.373917696982739,5,880485311
233,82,4.306472028212307,4,877663612
234,82,2.6922831875840676,3,892334079
235,82,3.4861651712396458,2,889655403
244,82,3.2429643073387195,3,880606667
246,82,2.789637088977276,2,884921986
253,82,3.9365703958770846,3,891628295
254,82,3.672627511857282,4,886472767
256,82,4.199621458153622,5,882164559
262,82,2.947279063074884,3,879794918
263,82,3.7372129487422034,4,891299697
267,82,3.9607653049718015,4,878973675
268,82,3.163123439126368,3,875310784
269,82,2.05346637389945,2,891450780
276,82,3.7571826327917326,4,874792402
280,82,2.6340235566901926,2,891700925
286,82,3.608431509697744,3,889651605
290,82,4.0479385499488965,4,880473918
291,82,3.9419497373661674,4,874835116
293,82,2.939484212062591,4,888906402
295,82,4.215823355399658,4,879518126
301,82,3.93254842465609,5,882077078
303,82,4.106641464473858,4,879467465
307,82,3.830473175765848,4,875645340
308,82,3.5033002231388433,4,887738470
311,82,4.116635687290796,5,884364436
313,82,3.6999759455701544,3,891014838
320,82,3.9643389181607103,3,884749359
325,82,3.109226678519384,3,891479263
326,82,3.5802525653931165,3,879876861
327,82,3.3251228374118336,2,887820448
328,82,3.6381538440907257,4,885046537
330,82,4.627753798994325,4,876546298
332,82,4.4806985270956075,5,888098524
334,82,3.5468764739949825,4,891547083
339,82,3.8107908810361026,4,891035850
343,82,4.052881777128596,5,876405735
347,82,4.149276035066164,5,881654269
352,82,3.6670693248840753,3,884290328
363,82,2.9348082616947964,3,891497047
373,82,3.322606443921305,1,877099317
374,82,3.6987024796565056,4,880394484
378,82,3.7107442088968603,4,880045935
379,82,3.7824727311805684,4,880525540
385,82,2.191620836210501,1,879446786
387,82,2.999125408541888,4,886483098
389,82,3.5232693940752573,4,880087977
393,82,3.8916725906512606,4,887746174
394,82,4.252171882903271,4,880889553
398,82,4.025670704300746,5,875721348
399,82,3.26885109121907,3,882344512
405,82,3.5222791936416336,4,885547952
407,82,3.51390935152844,3,876341409
416,82,4.437903218362254,5,893213444
417,82,3.515317396477344,4,879647326
421,82,3.8751107771371696,4,892241294
425,82,2.915235105299395,3,878738757
429,82,3.5991997956868214,4,882386121
435,82,3.9026686137829723,5,884132100
437,82,3.3300847529886575,3,880140192
442,82,3.1958303675304487,3,883390497
450,82,3.981923597008159,3,887834953
452,82,2.976173304879807,3,886149040
453,82,3.235112053092548,3,877561694
454,82,3.287088326496562,4,881960446
455,82,4.037354946695644,5,879110818
457,82,4.21617831438206,5,882397494
466,82,3.5306790895940017,3,890284819
468,82,4.046221925193424,5,875292320
471,82,4.0996159156131196,5,889827822
472,82,4.777485040313612,5,892791017
479,82,3.493825134257803,4,879461898
484,82,4.1755763164902735,4,891195444
487,82,3.793422922875042,5,883446252
488,82,3.7213200217801377,4,891294942
493,82,4.170823834632812,5,884132058
495,82,4.384720586974775,5,888632969
497,82,3.7495184797255154,4,879310792
500,82,3.4567769720915327,4,883874290
504,82,3.984221817849763,4,887837918
505,82,3.5706248125213635,4,889333274
506,82,4.026079452278379,5,874873745
508,82,3.5920623739806476,3,883777145
524,82,4.012745353483931,4,884636583
528,82,3.6672576060284205,4,886101632
532,82,4.637186407262529,5,892521554
533,82,4.205157072623726,4,879439204
536,82,3.9791148953275313,4,882360929
537,82,2.3660436665026756,2,886031752
538,82,3.4632059003021425,4,877107558
541,82,3.7753116043921713,3,883871562
543,82,3.427507176858883,4,877545605
545,82,3.776616263634863,4,879899266
551,82,4.467140129908351,5,892783525
554,82,4.219355534115753,4,876550257
562,82,3.564722656071656,5,879196401
566,82,3.3899608609704472,4,881650709
577,82,4.234995385158433,4,880474433
579,82,3.0929595838275756,3,880951783
584,82,4.087224447481371,3,885778458
586,82,3.5790244726800946,2,884062010
588,82,4.732400768981398,5,890024829
600,82,4.008404721456131,5,888451583
601,82,3.002772652355091,1,876351298
606,82,4.118964979535592,5,880925646
618,82,3.7987896918976176,4,891308704
619,82,4.352862686028317,5,885954053
620,82,4.604331288652375,5,889988146
621,82,4.108671918200586,5,874964267
622,82,3.599673572060061,3,882670767
627,82,3.1685643838928366,4,879531248
632,82,3.781669901917819,4,879457903
633,82,3.840732117988598,4,875325273
638,82,3.400692597601146,2,876694917
642,82,4.547114346040704,5,885602285
643,82,3.453765538399339,3,891448095
647,82,3.979692057216892,4,876533912
648,82,4.572674286191437,5,884882742
650,82,3.1879596426323142,3,891381585
653,82,3.5882649946800584,4,880150393
654,82,3.995598726575921,5,887864797
655,82,2.992595214117912,2,887429559
659,82,3.8537863831632357,4,891384499
660,82,2.555420715993685,2,891200491
666,82,3.34505660202982,3,880314194
668,82,3.5891351897834953,4,881702925
669,82,3.413985300601879,4,892550310
671,82,4.098253693469726,4,884035686
682,82,3.2786825357544336,4,888522541
684,82,4.175615324097882,5,875812227
694,82,4.3157315641058815,5,875728345
705,82,4.516125541955961,5,883427663
709,82,3.8826066459207347,4,879848645
711,82,3.401295565858693,3,879994632
712,82,3.9501174979479026,5,874730031
715,82,3.687867211470235,4,875964025
716,82,4.275679766447528,5,879796138
721,82,4.162182366464048,4,877139015
727,82,3.5166330381016535,3,883711527
734,82,3.58554946058605,4,891022704
738,82,3.8382555707445554,5,892844079
741,82,3.5341469560436085,3,891018400
746,82,3.8491185782937265,4,885075337
747,82,4.049749841327744,4,888639642
749,82,4.225142910130907,5,878848405
751,82,3.570775301863659,4,889133334
756,82,3.1389357801255175,3,874830748
757,82,3.7803255182545845,4,888466490
758,82,3.7757850575804444,4,881976168
766,82,3.1186991328323987,3,891309558
771,82,3.093992914514461,2,880659686
774,82,1.8405015089956789,2,888557277
778,82,3.3286638390350474,3,890803491
786,82,4.235176851262529,4,882844096
788,82,3.671055484031386,3,880870116
796,82,3.886794368645838,3,892676195
798,82,3.91947945115285,4,875915855
804,82,4.390503468899757,5,879442001
805,82,3.1902816325810748,3,881694854
806,82,3.6263901751948144,4,882389179
807,82,4.5303976337706215,4,892529278
815,82,3.700226736569888,4,884267891
826,82,4.184708030369735,3,885690482
830,82,3.7011171922814463,3,891561673
838,82,4.114392532891348,4,887066783
840,82,3.4489021497085366,3,891209183
843,82,2.7387378654104704,3,879444801
844,82,3.4647838073646575,3,877387857
846,82,3.56876495834741,2,883948089
847,82,3.4334761675968553,4,878941466
848,82,4.563741417331552,5,887039164
850,82,4.839485991037585,5,883194950
862,82,4.382477264983703,4,879305237
864,82,4.617670864769164,5,888887830
868,82,2.2925380470802343,2,877112001
871,82,3.491317917484524,3,888193336
878,82,2.8023358293344285,3,880870609
880,82,3.497185714236471,3,880167806
881,82,4.052964642775842,5,876538286
882,82,4.697973892289414,5,879867885
883,82,3.4986424703652124,3,891696999
885,82,3.887138542492374,4,885715907
887,82,4.684153903989694,4,881381028
889,82,3.5240979985266128,4,880180122
892,82,4.0226050499843575,3,886609149
896,82,3.027627836863672,3,887159068
897,82,4.5669394540388835,5,879990361
901,82,4.128771355553767,5,877131624
911,82,3.8973110985351376,2,892840888
913,82,2.836299980055406,3,881368310
916,82,3.1718126105598885,4,880845772
918,82,3.251669028294064,3,891988521
919,82,4.020584835691621,5,875373945
921,82,3.454328429209205,3,884673954
922,82,3.4458040224296234,3,891449123
924,82,3.396264228363708,4,885458168
927,82,3.972561072277077,2,879197269
932,82,3.5710679274554327,3,891251246
933,82,2.5246722573008986,3,874939130
934,82,4.12916470663119,4,891194221
940,82,3.742553509576431,4,885922040
1,83,3.6996313334209945,3,875072370
11,83,3.9340116984557496,5,891904335
13,83,2.780100099906337,2,886303585
18,83,4.301095990697393,5,880129877
23,83,4.082589347430639,4,874785926
42,83,3.869573015875072,4,881108093
51,83,3.2887399402255646,5,883498937
59,83,3.972785526260512,4,888204802
62,83,4.019870986828211,5,879375000
64,83,3.7882525795753894,3,889737654
70,83,4.012138505117076,4,884065895
85,83,3.967776627641245,4,886282959
89,83,4.3855264587103155,4,879459884
90,83,4.545470328776082,5,891383687
94,83,4.313525246266618,4,885873653
95,83,4.244579521834677,5,880573288
96,83,3.8486684349035842,3,884403758
97,83,3.6329048977259526,1,884238817
102,83,3.2418204077289343,3,888803487
115,83,4.290512213540626,3,881172183
119,83,4.424143854159855,4,886176922
121,83,3.9582928049953203,4,891388210
122,83,4.233116794262702,5,879270327
125,83,3.7269917989418455,4,879454345
128,83,4.030374757570404,5,879967691
151,83,4.234828782186279,5,879524611
156,83,3.465996921587078,3,888185677
158,83,4.11671805777588,5,880134913
167,83,4.206357323052109,5,892738384
178,83,4.016287665827795,4,882826556
180,83,4.533949995970293,5,877128388
187,83,3.902516707041819,5,879465274
189,83,4.273664869760551,4,893265624
194,83,3.297789142448245,3,879521254
235,83,4.329004332727987,4,889656068
237,83,4.275981270901341,4,879376641
243,83,3.7941020755687345,4,879988184
246,83,3.8187112966626415,4,884921086
249,83,4.489527225184421,5,879640977
253,83,3.9882555627416822,4,891628159
268,83,3.725434377992718,4,875309344
270,83,5.0,4,876954995
271,83,3.993325251441077,4,885848408
274,83,4.729867316884467,5,878946612
279,83,4.316968069818651,5,878082781
283,83,4.718331015971316,4,879298239
286,83,4.6665370480465596,5,877531975
292,83,4.584344816088724,5,881104360
295,83,4.55618836964484,5,879518257
296,83,4.34440533377311,5,884199624
297,83,4.168695716643573,4,875774306
299,83,3.7769882832309305,5,878192344
303,83,4.292219674943018,5,879467607
305,83,3.95053871289234,3,886323464
307,83,4.321755212685067,5,877120874
311,83,4.088417928170851,5,884364812
312,83,4.559058659371761,4,891699538
316,83,3.809595654302993,4,880853992
321,83,4.010033950421729,4,879439926
327,83,3.342602777178702,2,887744101
334,83,4.101401918139357,4,891628832
338,83,3.6486382129304737,2,879438064
343,83,4.535442113016359,4,876404957
344,83,4.050156829348809,4,884901503
346,83,3.8382783012740385,4,874949923
354,83,3.928577703818373,4,891217851
360,83,4.286290448182714,4,880355845
361,83,3.797480726423012,3,879440345
373,83,4.411455594079317,5,877098599
378,83,3.847635182989267,4,880045989
379,83,4.422195228351587,4,880525002
381,83,4.462553454464845,4,892695996
387,83,4.035088956350528,4,886480244
393,83,4.233749169676613,4,887746523
401,83,3.4923358663569135,4,891033122
405,83,1.7931594904151935,1,885545974
409,83,3.8817889190981623,3,881108971
416,83,4.4437618728283965,5,893213444
417,83,4.1349643716818925,5,879648132
425,83,3.2100332893007706,2,891986445
429,83,3.80821848004213,4,882385168
435,83,4.087782917932942,4,884131434
436,83,4.407002229228602,5,887770115
437,83,3.744601089369898,4,880140325
447,83,4.234797794933526,5,878856458
450,83,4.2940607805619555,4,882372027
452,83,3.705540002694095,3,885490812
457,83,4.525708433546688,5,882396487
458,83,3.9080915788848634,4,886398071
474,83,3.9421018145317674,3,887925977
476,83,3.8819860320756883,3,883364143
488,83,3.65978195666199,4,891294530
492,83,3.5250100726495472,4,879969644
497,83,3.4652190373153537,2,878759898
498,83,3.520728034838897,3,881957846
500,83,4.2058500372807455,4,888538350
503,83,4.626679295655614,5,880383098
514,83,4.225366133050605,5,875462568
523,83,4.807162170593643,5,883700870
528,83,4.193897253927255,5,886101632
533,83,3.4082076209021746,2,879191902
535,83,4.262000238809034,4,879618091
536,83,4.541076853572974,5,882359307
537,83,3.178065960887862,4,886030891
541,83,4.53721384666955,5,883864806
543,83,3.8665558091537195,4,877547441
565,83,4.704303825725542,5,891037628
566,83,3.9197714578972778,4,881650148
567,83,4.0034537763693985,4,882425791
579,83,3.6293270224908025,5,880952360
583,83,4.370450990253398,4,879384338
585,83,3.7793182547349837,3,891282808
586,83,4.008281353132146,2,884059196
588,83,4.3128392849582475,5,890015435
593,83,4.558226878300732,5,886194064
606,83,4.420936583228875,5,880925289
608,83,4.375674313832355,5,880406862
615,83,4.11268454546178,4,879448399
622,83,3.855042228536788,5,882592178
627,83,3.6676775774096404,3,879530071
639,83,3.56686917981016,4,891239790
641,83,4.1855013855829055,4,879370119
642,83,4.899526650648228,5,885603636
648,83,3.706720517015883,4,884628482
653,83,3.5312448981214035,5,878853936
654,83,4.118838324107519,5,887864680
660,83,3.1940770860535026,3,891199556
664,83,3.891322588885619,4,876524869
670,83,3.595488742744598,3,877975018
